KODE_PEMDA,NAMA_PEMDA,NAMA_PROVINSI,NAMA_PULAU,JUMLAH_BELANJA_PEGAWAI,JUMLAH_PENDUDUK,LUAS_DARATAN,LUAS_LAUTAN,LUAS_WILAYAH,IKK,IPM,PDRB_PER_KAPITA,PAD,DBH_PAJAK,DBH_SDA,ALOKASI_DAU,ALOKASI_DAU_APBNP,APBD_PENDAPATAN,APBD_BELANJA,APBD_PEMBIAYAAN,TKDD_TOTAL,TKDD_DBH,TKDD_DAU,TKDD_DAKFISIK,TKDD_DAKNONFISIK,TKDD_DID,TKDD_OTSUS,TKDD_DAIS,TKDD_DANADESA
29_7,Kab. Belitung Timur,Provinsi Bangka Belitung,Sumatera,167958652516,124768,"2506,91","4187,46","6694,37","104,42","70,22","38263529,4",109456286247,20757361803,61458371265,469769091000,421531947000,849728406807,849728406807,106292378943,606035905000,47315188000,415532093000,60367692000,55961566000,17102842000,,,47315188000
30_1,Kab. Boalemo,Provinsi Gorontalo,Sulawesi,190023925894,146934,"1521,88","609,86","2131,74","102,37","64,99","33274465,12",56019131872,7820521943,758559471,477215648000,427405431000,778131565000,778131565000,100000000,632479366000,91843180000,421838769000,138490581000,63959159000,,,,91843180000
30_2,Kab. Gorontalo,Provinsi Gorontalo,Sulawesi,341061839894,397999,"1750,83","328,19","2079,02","93,81","65,78","28068699,03",147992401409,9607643593,1012502336,671045970000,607908597000,1427626560850,1427626560850,53759269721,928220179000,211803144000,610448913000,143290866000,135223869000,28850674000,,,211803144000
30_3,Kota Gorontalo,Provinsi Gorontalo,Sulawesi,271370688484,200183,"79,59","26,89","106,48","91,85","76,53","36999798,34",216716456785,14235584241,755540670,521564348000,472094163000,1041926779143,1041926779143,131291612499,685549547000,13546745000,481877171000,64738509000,76406254000,48980868000,,,
30_4,Kab. Pohuwato,Provinsi Gorontalo,Sulawesi,211503970336,146463,"4244,31","1186,32","5430,63","99,94","64,44","40056128,97",52151698921,9212021992,1715590579,542042492000,486384122000,916494810734,916494810734,37356337000,702070700000,90324876000,480943263000,103415623000,66371797000,42082902000,,,90324876000
30_5,Kab. Bone Bolango,Provinsi Gorontalo,Sulawesi,237549821028,164349,"1984,31","397,28","2381,59","97,97","69,06","23926908,94",65095212711,8068725022,1600954473,503998315000,456578122000,914142631301,914142631301,1250000000,740749050000,142176740000,452140544000,140685890000,85593263000,54186573000,,,142176740000
30_6,Kab. Gorontalo Utara,Provinsi Gorontalo,Sulawesi,148693283104,125603,"1676,15","1227,34","2903,49","99,14","64,06","23262655,65",27302685286,8425940560,1030277275,424796296000,380457441000,707827112155,707827112155,131148221397,563227228000,103010201000,376906992000,90051004000,61564718000,26221152000,,,103010201000
31_1,Kab. Natuna,Provinsi Kepulauan Riau,Sumatera,165250130246,81786,"2009,04","8279,4","10288,44","130,28","72,1","69770800,13",47952668665,74842416265,269738664979,439012530000,393933552000,1055202300000,1055202300000,10000000000,642223187000,66022285000,390697487000,78922086000,45499218000,41587990000,,,66022285000
31_2,Kab. Kepulauan Anambas,Provinsi Kepulauan Riau,Sumatera,106745084696,46271,"590,14","6343,09","6933,23","147,92","67,53","60728626,01",35178837744,50508491223,198656287409,413677230000,374755167000,1161200841061,1161200841061,104545555597,608241835000,53152626000,368303160000,76236416000,26322271000,65907002000,,,53152626000
31_3,Kab. Karimun,Provinsi Kepulauan Riau,Sumatera,231001896728,249375,"912,75","3307,41","4220,16","122,91","70,56","38677491,24",349015269518,42148249401,125681551020,452732917000,410136182000,1349546069779,1349546069779,124000000000,675295399000,45740625000,417084074000,97904982000,73425890000,26844670000,,,45740625000
31_4,Kota Batam,Provinsi Kepulauan Riau,Sumatera,346032423262,1107551,"960,25","2965,15","3925,4","124,08","80,54","63945298,29",1084640559853,104694249054,115662780795,663128298000,606430829000,3215728071263,3215728071263,82620000000,1005616188000,130543540000,626199396000,115130990000,109723901000,24018361000,,,
31_5,Kota Tanjung Pinang,Provinsi Kepulauan Riau,Sumatera,197418684858,219395,"144,56","203,34","347,9","125,75","78,33","82477834,81",160470588594,26220652195,115711183351,497632590000,450432324000,957182850597,957182850597,95000000000,636076763000,52415516000,448777293000,53031774000,48619842000,33232338000,,,
31_6,Kab. Lingga,Provinsi Kepulauan Riau,Sumatera,159404413286,100905,"2266,77","8092,26","10359,03","126,96","64,06","37155833,31",30072594172,17572916160,116354311233,507472658000,455364011000,859667800956,859667800956,86799443607,682674281000,70772846000,454584269000,96731615000,58541725000,27899745000,,,70772846000
31_7,Kab. Bintan,Provinsi Kepulauan Riau,Sumatera,201184152356,156105,"1318,21","6310,12","7628,33","122,19","73,41","69117670,39",286602276550,23918046951,116197572997,530545538000,480627569000,1137746446114,1137746446114,45692457599,733209423000,40708009000,476841183000,98679016000,62011394000,44420166000,,,40708009000
32_1,Kab. Fak Fak,Provinsi Papua Barat,Papua & Maluku,219781254720,87894,14320,"4302,49","18622,49","129,89","66,99","54143796,8",39808022201,12564317006,46275762181,720284837000,646324068000,1397810086031,1397810086031,105258964109,853610547000,136985235000,641700770000,110333259000,43865001000,25006031000,,,136985235000
32_2,Kab. Manokwari,Provinsi Papua Barat,Papua & Maluku,214502849098,190568,"3186,28","1085,71","4271,99","120,13","71,17","46439336,7",90863070043,20153143793,47411397330,553205980000,496401314000,1539811316687,1539811316687,41690000000,690681078000,143530587000,491568927000,88607126000,54360668000,35302353000,,,143530587000
32_7,Kab. Teluk Bintuni,Provinsi Papua Barat,Papua & Maluku,140924075110,79948,"20840,83","2736,74","23577,57","156,26","63,13","32816747,95",40053292404,230303035891,499332019784,560695109000,503121439000,2788729838707,2788729838707,188460010303,887823921000,120306782000,493723509000,84269621000,42502939000,,,,120306782000
32_8,Kab. Teluk Wondama,Provinsi Papua Barat,Papua & Maluku,125076024904,44208,"3959,53","3887,44","7846,97","122,57","58,86","32498153,02",12183560218,10861352054,50118460388,473268568000,424672088000,1096873193530,1096873193530,28062307055,596565487000,74614346000,421468195000,89466053000,26278863000,39396919000,,,74614346000
32_9,Kab. Kaimana,Provinsi Papua Barat,Papua & Maluku,116977270176,64232,"16241,84","5259,7","21501,54","121,24","63,67","38296715,82",40589189655,11483499581,51780686948,638025640000,572511465000,1243868238458,1243868238458,100813514179,691446529000,104049516000,568163328000,47350953000,35308473000,16983890000,,,104049516000
32_12,Kab. Manokwari Selatan,Provinsi Papua Barat,Papua & Maluku,43347599558,36660,"2812,44","602,79","3415,23","146,32","58,84","20839930,93",6708430387,8998457718,44621427663,358705691000,321872833000,793505837387,793505837387,206683737580,391827654000,64829871000,316998031000,49450652000,12687622000,,,,64829871000
32_13,Kab. Pegunungan Arfak,Provinsi Papua Barat,Papua & Maluku,46067233368,38771,"2773,74",0,"2773,74","192,8","55,31","4960546,88",7181980148,19061964489,44368993196,388052957000,348206644000,1065338178219,1065338178219,55892003700,470279322000,142947613000,343724410000,91042160000,20405611000,,,,142947613000
33_1,Kab. Majene,Provinsi Sulawesi Barat,Sulawesi,281456483150,173260,"947,84","807,88","1755,72","87,19","66,01","24899245,81",89315943000,8121890371,708079021,535171077000,484817901000,934535405462,934535405462,2170000000,687303080000,65860059000,486320121000,70614523000,97897332000,24920508000,,,65860059000
33_2,Kab. Mamuju,Provinsi Sulawesi Barat,Sulawesi,282868161040,304042,"4999,69","3296,66","8296,35","93,83","67,11","34241887,08",75433707053,13811229239,843828993,661545150000,593615929000,1166363743035,1166363743035,40994813450,815645658000,83210325000,592544535000,93564180000,101250845000,16224752000,,,83210325000
33_3,Kab. Polewali Mandar,Provinsi Sulawesi Barat,Sulawesi,395269271822,522738,"1775,65","432,39","2208,04","87,5","63,14","21996235,61",145969628794,9647557695,750302391,740172682000,662915866000,1565552383578,1565552383578,20865447614,1000104028000,161333063000,664134140000,140647026000,153950567000,32388098000,,,161333063000
33_4,Kab. Mamasa,Provinsi Sulawesi Barat,Sulawesi,262301339796,207743,"3005,88",0,"3005,88","100,76","64,66","12506014,94",30668177787,7484852802,2338932757,541417344000,479743811000,999366239026,999366239026,265201702611,672583432000,146877495000,489195519000,89840328000,79370374000,7148713000,,,146877495000
33_5,Kab. Kepulauan Tanimbar,Provinsi Sulawesi Barat,Sulawesi,200112585944,126716,"4465,79","7548,37","12014,16","123,22","62,39","19278975,86",40443615590,9525590878,2012771594,595300422000,527488999000,852657233182,852657233182,46000000000,750501345000,88106510000,524623710000,158368139000,54638620000,,,,88106510000
33_6,Kab. Mamuju Tengah,Provinsi Sulawesi Barat,Sulawesi,107209481502,142743,"3014,37","507,41","3521,78","94,71","64,43","18603471,33",43816586733,8755090846,738927586,374373314000,335931663000,647810217368,647810217368,32854342716,494922662000,57102648000,333663316000,107178574000,47041117000,,,,57102648000
34_1,Kab. Bulungan,Provinsi Kalimantan Utara,Kalimantan,219258953528,139835,"13925,72","1951,13","15876,85","108,2","71,23","70931148,7",116604212250,71609084744,117342320158,582284406000,522493889000,1424954165156,1424954165156,115000000000,944752398000,93665034000,524393445000,172902666000,65744330000,25444230000,,,93665034000
34_2,Kab. Malinau,Provinsi Kalimantan Utara,Kalimantan,196230218172,80254,"42620,7",0,"42620,7","108,42","71,74","56581349,69",54953180402,29574493073,139126380435,874109169000,784353307000,2161979898219,2161979898219,248215223871,1068435911000,171145649000,780635100000,67053682000,48655132000,19625186000,,,171145649000
34_3,Kab. Nunukan,Provinsi Kalimantan Utara,Kalimantan,227193769278,181093,"13841,9","1035,92","14877,82","115,39","65,67","56801711,76",81080054422,55951008328,141469575100,551633440000,494990246000,1486431829763,1486431829763,27000000000,911330284000,193752469000,502646295000,144847995000,70230807000,35842921000,,,193752469000
34_4,Kota Tarakan,Provinsi Kalimantan Utara,Kalimantan,189316376246,229880,"250,8","378,38","629,18","114,48","75,69",116086949,72401576597,105054469872,77624523590,462863086000,418960694000,1085771438640,1085771438640,86292391340,724602569000,164182090000,422740624000,66238466000,51298940000,20142449000,,,
34_5,Kab. Tana Tidung,Provinsi Kalimantan Utara,Kalimantan,89798222366,23932,"4828,58","599,52","5428,1","114,29","67,05","143777172,6",18727015629,18452250509,94618094982,459568977000,412379208000,1094649450924,1094649450924,43521550000,633793714000,44479310000,407450064000,41477589000,14615437000,53650228000,,,44479310000
26_4,Kab. Merauke,Provinsi Papua Selatan,Papua & Maluku,294225273348,226500,44071,"5840,3","49911,3","153,05","69,38","61511894,99",140118335446,36988971766,54607528697,1262529524000,1132889623000,2264778851111,2264778851111,173815000000,1388044753000,238211645000,1121068531000,112070297000,99078823000,,,,238211645000
26_16,Kab. Boven Digoel,Provinsi Papua Selatan,Papua & Maluku,113046688748,63153,27108,0,27108,"162,63","60,83","54484850,3",33670230176,15960761992,48065951060,848397640000,761281906000,1291902396956,1291902396956,77677344461,882374546000,151807711000,746663814000,48165436000,44803484000,,,,151807711000
26_17,Kab. Mappi,Provinsi Papua Selatan,Papua & Maluku,143814305846,106891,24118,"786,69","24904,69","152,24","57,72","25187601,69",35807359398,12412804939,44728850654,797003779000,706216072000,1426529594365,1426529594365,1000000000,965044684000,193419995000,697309133000,194267137000,38043368000,,,,193419995000
26_18,Kab. Asmat,Provinsi Papua Selatan,Papua & Maluku,127397003928,106958,"31983,69","1628,02","33611,71","202,28","49,37","21055566,02",30494955594,12226695419,44911962209,921461115000,826843029000,1705016435805,1705016435805,43641473516,1017032421000,255257462000,815868403000,120834873000,44958747000,,,,255257462000
26_5,Kab. Mimika,Provinsi Papua Tengah,Papua & Maluku,246357452296,310290,21633,"2781,65","24414,65","133,19","73,15","39342478,07",342125805716,304025685168,1230408200693,626831031000,555427917000,5130288950400,5130288950400,11000000000,2029643036000,151067450000,550841316000,179912601000,64770207000,,,,151067450000
26_6,Kab. Nabire,Provinsi Papua Tengah,Papua & Maluku,250801011442,171486,"11112,61","3704,77","14817,38","148,12","67,7","48416919,79",43876510922,13036621406,52900866805,744745114000,668272698000,1422270115000,1422270115000,1500000000,941974296000,97674345000,661803937000,159017064000,78198087000,,,,97674345000
26_7,Kab. Paniai,Provinsi Papua Tengah,Papua & Maluku,119347603458,120857,"6525,25",0,"6525,25","241,21","55,83","20850584,42",23901656457,10174374948,48300796583,604188424000,535364558000,1293482718145,1293482718145,5454500000,778859622000,201087327000,538889485000,163332427000,43207683000,,,,201087327000
26_8,Kab. Puncak Jaya,Provinsi Papua Tengah,Papua & Maluku,102209240840,218342,"4989,51",0,"4989,51","459,89","47,39","5892378,86",15420765897,9760840294,54570426062,792235312000,701990787000,1716683529854,1716683529854,1000000000,848522110000,290823709000,690475876000,100272559000,24399055000,,,,290823709000
26_26,Kab. Dogiyai,Provinsi Papua Tengah,Papua & Maluku,100375323964,114585,"4237,4",0,"4237,4","224,53","54,44","10333013,76",10149077709,8865165457,44549948080,520291122000,461024103000,967302715357,967302715357,30681079731,649483945000,119398513000,454355638000,134551711000,27868198000,,,,119398513000
26_27,Kab. Puncak,Provinsi Papua Tengah,Papua & Maluku,86987253318,175588,8055,0,8055,"493,31","41,81","7366518,05",5340787011,9965820791,44549948080,844477821000,748282286000,1578588312998,1578588312998,44656433359,853190814000,219651453000,736186791000,59024191000,24880168000,,,,219651453000
26_28,Kab. Intan Jaya,Provinsi Papua Tengah,Papua & Maluku,72419514538,137031,"3922,02",0,"3922,02","439,11","46,55","8589086,42",9044286151,12691983068,47009985008,723793442000,641345217000,1135206193234,1135206193234,41000000000,829580930000,149227914000,629060034000,150975839000,16974112000,,,,149227914000
26_29,Kab. Deiyai,Provinsi Papua Tengah,Papua & Maluku,117511543644,90633,"537,39",0,"537,39","238,89","49,55","13948288,46",1266090259,8395486290,44549948080,509299680000,456140636000,980022036272,980022036272,82781074170,611809962000,96311368000,447049186000,104806653000,25010118000,,,,96311368000
26_3,Kab. Jayawijaya,Provinsi Papua Pegunungan,Papua & Maluku,181842732362,272338,"7030,66",0,"7030,66","304,65","56,82","27211768,67",91842133976,12163748190,44715531314,758181195000,671815818000,1600231676897,1600231676897,207563448203,918592540000,281993719000,662518235000,172146964000,48522492000,,,,281993719000
26_13,Kab. Yahukimo,Provinsi Papua Pegunungan,Papua & Maluku,131113400526,354109,17152,0,17152,"205,6","48,51","6243153,43",18256008797,11338488081,48175770840,766033512000,687375147000,2079879358518,2079879358518,157258371488,925189826000,409146088000,695666855000,124643242000,71060444000,,,,409146088000
26_14,Kab. Pegunungan Bintang,Provinsi Papua Pegunungan,Papua & Maluku,117416676986,111255,15682,0,15682,"364,25","44,22","15893181,41",11854059851,11392195135,47326827097,868735354000,779531289000,1520040473129,1520040473129,24516575000,982528156000,264451520000,764629326000,114399084000,65969491000,,,,264451520000
26_15,Kab. Tolikara,Provinsi Papua Pegunungan,Papua & Maluku,125318980790,250160,"5588,13",0,"5588,13","360,48","48,85","5851772,42",17692766330,9762873503,45486299580,750656457000,665148232000,1641228841608,1641228841608,98893049279,897354344000,422326878000,677982398000,135594153000,50834891000,,,,422326878000
26_22,Kab. Mamberamo Tengah,Provinsi Papua Pegunungan,Papua & Maluku,86302864392,47843,1275,0,1275,"422,66","46,41","22531914,64",7279453267,7497548750,44549948080,682887170000,605098630000,900420747012,900420747012,99183972423,710465722000,97966191000,592696848000,67230419000,18416944000,,,,97966191000
26_23,Kab. Yalimo,Provinsi Papua Pegunungan,Papua & Maluku,79536645960,105628,1253,0,1253,"362,18","47,13","9233077,02",22446958051,7543949828,44549948080,633292256000,573707054000,1102265836329,1102265836329,67247271720,714104606000,246628196000,561979012000,57586499000,22101638000,40911361000,,,246628196000
26_24,Kab. Lanny Jaya,Provinsi Papua Pegunungan,Papua & Maluku,117986119538,201308,2248,0,2248,"333,55","47,34","8258413,29",20784777258,8039740733,44549948080,658837147000,590069869000,1621275102743,1621275102743,34100060000,760513265000,346062585000,597590991000,98441144000,32659135000,,,,346062585000
26_25,Kab. Nduga,Provinsi Papua Pegunungan,Papua & Maluku,62694287810,109565,2168,0,2168,"307,41","29,42","10254821,49",14320672052,8304805488,44549948080,645650357000,572103510000,1276850039093,1276850039093,37558969700,656059045000,216457263000,560392779000,43374454000,20283538000,,,,216457263000
32_3,Kab. Sorong,Provinsi Papua Barat Daya,Papua & Maluku,238071612238,122919,"6544,23","2907,35","9451,58","127,39","64,32","33704378,22",64330710015,154914034506,66318930623,555404029000,492137255000,1609035618000,1609035618000,183183616248,851687431000,176341963000,495495508000,148872949000,73790148000,,,,176341963000
32_4,Kota Sorong,Provinsi Papua Barat Daya,Papua & Maluku,203487129638,280739,"656,64","332,53","989,17","113,03","77,35","51215186,26",114479184026,18407664644,44709635142,505290532000,452549950000,1122188434000,1122188434000,1000000000,629577253000,20211158000,457994121000,69082617000,48992439000,33296918000,,,
32_5,Kab. Raja Ampat,Provinsi Papua Barat Daya,Papua & Maluku,150967097662,65730,"8034,44","20481,04","28515,48","131,12","62,84","30398815,14",21102503389,14092467236,48979840935,718180611000,644435909000,1515000000000,1515000000000,2000000000,855400328000,107549464000,642356495000,97902360000,46646359000,41536654000,,,107549464000
32_6,Kab. Sorong Selatan,Provinsi Papua Barat Daya,Papua & Maluku,147134273470,60768,"6594,31","1191,65","7785,96","129,04","61,01","28338598,45",29384180475,12707952679,49929400777,488120823000,437999274000,1269956517024,1269956517024,51279728000,587224423000,108840069000,434315404000,89690571000,48885858000,,,,108840069000
32_10,Kab. Maybrat,Provinsi Papua Barat Daya,Papua & Maluku,100838742418,44036,"5461,69",0,"5461,69","122,63","58,16","15453418,51",6465872423,8735079126,44406280082,453791721000,402099733000,1153837897212,1153837897212,58856296752,517949918000,195284321000,401780960000,67087316000,35452031000,,,,195284321000
32_11,Kab. Tambrauw,Provinsi Papua Barat Daya,Papua & Maluku,75571433956,31681,"11529,18","1854,07","13383,25","129,16","51,95","6691526,23",5018537971,9117164799,44182189081,529846085000,469490648000,1166426528233,1166426528233,54000000000,578139210000,176221606000,462749116000,79336033000,22508677000,,,,176221606000
