wilayah_kode,wilayah,tahun,PDRB,Perubahan Inventori,Net Ekspor,Pengeluaran Konsumsi Pemerintah,Pengeluaran Konsumsi LNPRT,Pembentukan Modal Tetap Bruto,Pengeluaran Konsumsi Rumah Tangga
7402,Muna,2018,6420.78,92.71,-1322.82,1244.79,63.11,2270.92,4072.06
7402,Muna,2019,6928.62,95.96,-1430.93,1329.05,70.69,2449.82,4414.03
7402,Muna,2020,6983.65,131.73,-1411.97,1267.57,73.2,2441.02,4482.11
7402,Muna,2021,7365.51,196.76,-1488.36,1351.29,74.49,2554.89,4676.44
7402,Muna,2022,8261.39,283.31,-1428.7,1359.9,85.28,2808.81,5152.79
7402,Muna,2023,8813.69,442.08,-1771.08,1470.74,97.86,2908.37,5665.73
7402,Muna,2024,9489.41,-39.7,-1155.91,1614.04,114.32,2918.19,6038.46
7403,Konawe,2010,4004.28,40.34,-1208.16,860.35,60.68,1634.77,2616.31
7403,Konawe,2011,4523.48,-54.66,-1201.42,1081.15,67.82,1733.63,2896.97
7403,Konawe,2012,5146.96,75.93,-1172.23,1127.26,71.31,1805.51,3239.17
7403,Konawe,2013,4894.67,40.22,-1030.3,963.1,64.96,1654.02,3202.68
7403,Konawe,2014,5509.92,64.85,-1118.26,1047.75,74.72,1912.73,3528.12
7403,Konawe,2015,6103.27,53.49,-1137.08,1166.57,75.54,2109.28,3835.47
7403,Konawe,2016,6655.64,43.12,-1153.98,1249.9,82.13,2283.37,4151.1
7403,Konawe,2017,7233.62,161.83,-1641.46,1374.1,91.94,2612.14,4635.07
7403,Konawe,2018,8286.26,8.84,-1222.65,1426.74,101.72,2884.02,5087.59
7403,Konawe,2019,9514.36,1.99,-850.73,1532.49,113.68,3148.49,5568.44
7403,Konawe,2020,10362.23,1.54,154.92,1412.49,111.07,3051.66,5630.54
7403,Konawe,2021,11542.29,1.74,872.55,1393.3,114.17,3328.97,5831.57
7403,Konawe,2022,14269.55,3.08,2938.97,1410.95,125.73,3526.72,6264.11
7403,Konawe,2023,18295.41,169.44,5796.8,1525.34,142.22,3749.33,6912.27
7403,Konawe,2024,20747.72,118.66,7245.49,1767.43,163.71,3961.16,7491.27
7404,Kolaka,2010,11045.55,100.4,746.77,663.57,91.12,5521.33,3922.35
7404,Kolaka,2011,13170.91,-182.74,2242.51,815.23,100.67,5850.53,4344.72
7404,Kolaka,2012,15925.84,565.06,3430.75,845.08,105.62,6099.13,4880.2
7404,Kolaka,2013,14581.03,53.03,4219.21,647.0,90.1,5895.34,3676.34
7404,Kolaka,2014,15291.37,-124.22,2740.74,700.79,105.06,7786.87,4082.14
7404,Kolaka,2015,16971.72,-241.4,3499.7,778.19,106.23,8340.33,4488.66
7404,Kolaka,2016,18374.43,-249.13,3520.86,830.12,115.6,9229.32,4927.66
7404,Kolaka,2017,21337.13,130.16,4372.71,900.01,129.47,10422.5,5382.28
7404,Kolaka,2018,23656.63,11.81,5282.89,980.85,143.71,11380.68,5856.69
7404,Kolaka,2019,25891.41,2.69,5974.67,1076.57,160.68,12289.83,6386.97
7404,Kolaka,2020,25622.95,3.25,5890.04,1046.24,155.2,12047.41,6480.8
7404,Kolaka,2021,27532.65,4.23,6394.04,1129.05,165.57,13192.45,6647.31
7404,Kolaka,2022,31397.2,4.39,9256.61,1142.09,182.55,13656.36,7155.18
7404,Kolaka,2023,35684.21,141.16,11463.01,1203.89,202.48,14838.81,7834.87
7404,Kolaka,2024,38163.39,380.66,12703.03,1298.44,214.46,15113.32,8453.48
7405,Konawe Selatan,2010,4462.86,75.77,-278.61,538.93,85.15,1572.81,2468.8
7405,Konawe Selatan,2011,5055.08,102.86,-300.52,679.99,94.68,1701.14,2776.93
7405,Konawe Selatan,2012,5838.61,95.02,-78.66,714.56,99.18,1788.87,3219.64
7405,Konawe Selatan,2013,6542.52,63.71,-28.45,783.92,104.46,1961.0,3657.89
7405,Konawe Selatan,2014,7311.02,124.22,-293.17,855.1,118.92,2414.87,4091.09
7405,Konawe Selatan,2015,8341.07,103.86,-12.6,948.6,125.62,2657.34,4518.25
7405,Konawe Selatan,2016,9221.69,105.66,-12.25,1026.95,130.63,2969.99,5000.7
7405,Konawe Selatan,2017,10198.0,130.69,-174.07,1150.39,146.21,3421.53,5523.26
7405,Konawe Selatan,2018,11170.29,23.1,-189.72,1297.4,163.34,3819.98,6056.18
7405,Konawe Selatan,2019,12105.05,15.11,-248.89,1405.84,184.48,4172.15,6576.36
7405,Konawe Selatan,2020,11823.22,22.39,-447.53,1315.26,186.37,4103.04,6643.69
7405,Konawe Selatan,2021,12654.68,24.91,-383.79,1371.47,192.19,4520.14,6929.75
7405,Konawe Selatan,2022,14536.5,44.5,49.52,1440.24,217.1,4998.53,7786.62
7405,Konawe Selatan,2023,16452.47,237.62,-5.08,1624.38,242.1,5645.5,8707.95
7405,Konawe Selatan,2024,17760.39,165.43,200.45,1783.98,284.57,5778.13,9547.81
7406,Bombana,2010,2453.02,106.16,-113.48,321.55,37.44,766.9,1334.46
7406,Bombana,2011,2793.53,27.86,16.06,394.72,41.36,836.74,1476.79
7406,Bombana,2012,3238.01,152.97,92.22,409.94,43.68,881.25,1657.94
7406,Bombana,2013,3568.58,82.65,156.62,440.16,45.88,979.0,1864.27
7406,Bombana,2014,3985.95,168.93,48.77,477.23,52.62,1173.08,2065.32
7406,Bombana,2015,4508.89,160.27,157.78,535.49,52.87,1290.59,2311.88
7406,Bombana,2016,4929.88,120.18,170.14,582.49,59.74,1450.6,2546.73
7406,Bombana,2017,5478.86,233.13,74.98,638.99,67.08,1653.03,2811.65
7406,Bombana,2018,5896.52,45.28,153.31,709.83,75.1,1832.79,3080.19
7406,Bombana,2019,6385.42,49.85,179.2,752.64,84.04,1996.72,3322.98
7406,Bombana,2020,6559.65,40.15,274.31,765.51,82.93,2020.89,3375.86
7406,Bombana,2021,6913.33,45.82,380.24,767.12,84.35,2166.77,3469.04
7406,Bombana,2022,7780.3,53.69,600.46,783.66,94.6,2418.14,3829.74
7406,Bombana,2023,8557.37,141.05,707.02,830.87,103.42,2565.63,4209.38
7406,Bombana,2024,9155.32,-86.4,1072.92,894.86,110.05,2685.76,4478.13
7407,Wakatobi,2010,1553.3,0.87,-180.94,389.96,34.17,519.86,789.38
7407,Wakatobi,2011,1798.39,1.43,-171.42,484.36,37.03,558.53,888.45
7407,Wakatobi,2012,2053.59,20.4,-124.36,515.8,38.88,579.97,1022.9
7407,Wakatobi,2013,2295.53,1.93,-81.06,555.97,41.24,635.49,1141.96
7407,Wakatobi,2014,2575.66,1.78,-86.48,599.39,47.04,742.66,1271.26
7407,Wakatobi,2015,2912.09,1.46,-55.49,676.49,49.81,820.5,1419.32
7407,Wakatobi,2016,3303.67,0.52,28.95,737.48,51.36,908.32,1577.04
7407,Wakatobi,2017,3629.02,2.46,-3.29,788.97,57.29,1030.85,1752.75
7407,Wakatobi,2018,3997.97,3.8,-56.71,909.48,63.64,1146.01,1931.76
7407,Wakatobi,2019,4355.85,-1.61,-71.08,998.0,71.01,1265.82,2093.72
7407,Wakatobi,2020,4429.27,32.29,-73.78,997.27,73.1,1282.37,2118.01
7407,Wakatobi,2021,4708.75,81.66,-64.8,1043.48,75.44,1393.04,2179.93
7407,Wakatobi,2022,5240.83,242.71,-72.87,1042.32,85.47,1512.37,2430.82
7407,Wakatobi,2023,5768.1,282.58,-168.9,1140.76,97.65,1696.45,2719.56
7407,Wakatobi,2024,6139.54,140.79,-206.89,1251.01,114.87,1833.17,3006.58
7408,Kolaka Utara,2010,3172.45,46.36,-152.82,302.48,35.36,1387.38,1553.7
7408,Kolaka Utara,2011,3621.78,23.6,-22.26,374.99,39.06,1480.08,1726.31
7408,Kolaka Utara,2012,4212.16,16.56,216.24,392.67,40.7,1550.11,1995.89
7408,Kolaka Utara,2013,4691.6,17.46,259.02,427.71,42.71,1682.83,2261.89
7408,Kolaka Utara,2014,5281.04,17.7,276.01,462.1,49.05,1967.26,2508.92
7408,Kolaka Utara,2015,5891.34,38.68,402.02,520.0,50.2,2134.69,2745.76
7408,Kolaka Utara,2016,6608.05,39.58,523.6,566.67,55.25,2404.65,3018.31
7408,Kolaka Utara,2017,7262.12,80.46,346.17,628.99,62.97,2767.67,3375.86
7408,Kolaka Utara,2018,7955.54,7.54,446.85,696.01,69.11,3043.41,3692.63
7408,Kolaka Utara,2019,8674.22,8.8,503.86,757.85,74.37,3359.47,3969.87
7408,Kolaka Utara,2020,8835.24,8.9,543.77,738.32,73.27,3429.56,4041.42
7408,Kolaka Utara,2021,9186.74,13.36,404.05,761.07,76.45,3716.78,4215.05
7408,Kolaka Utara,2022,10096.0,17.92,792.06,773.42,83.26,3954.36,4474.98
7408,Kolaka Utara,2023,11226.94,133.6,1152.75,805.66,89.08,4260.79,4785.06
7408,Kolaka Utara,2024,12280.7,125.38,1646.65,855.26,96.79,4460.46,5096.17
7409,Buton Utara,2010,1194.95,14.29,-78.17,257.28,12.39,471.23,517.92
7409,Buton Utara,2011,1359.39,-16.72,-42.67,317.66,13.38,511.1,576.64
7409,Buton Utara,2012,1540.97,7.47,-22.68,332.73,14.07,541.03,668.34
7409,Buton Utara,2013,1734.21,1.89,-0.33,364.81,14.76,595.67,757.39
7409,Buton Utara,2014,1979.85,16.34,-29.93,389.03,16.84,736.85,850.72
7409,Buton Utara,2015,2165.47,4.24,-45.2,433.33,17.88,814.74,940.48
7409,Buton Utara,2016,2407.38,3.15,-20.0,471.04,18.9,895.76,1038.53
7409,Buton Utara,2017,2644.76,4.15,-60.56,518.18,21.39,1019.34,1142.27
7409,Buton Utara,2018,2876.55,3.15,-87.5,565.38,23.44,1122.22,1249.85
7409,Buton Utara,2019,3130.9,6.39,-84.14,612.31,25.9,1210.52,1359.93
7409,Buton Utara,2020,3211.19,6.94,-63.91,620.82,26.26,1219.58,1401.49
7409,Buton Utara,2021,3420.72,7.25,-99.88,645.26,27.15,1376.65,1464.29
7409,Buton Utara,2022,3801.58,8.13,-50.85,687.23,30.29,1507.72,1619.06
7409,Buton Utara,2023,4049.26,108.95,-201.92,731.66,33.74,1588.25,1788.58
7409,Buton Utara,2024,4274.35,18.43,-46.65,770.83,39.61,1570.93,1921.19
7410,Konawe Utara,2010,1610.76,21.09,354.47,224.62,26.34,445.55,538.7
7410,Konawe Utara,2011,1824.27,-7.06,431.13,297.12,29.02,475.67,598.38
7410,Konawe Utara,2012,2070.39,11.31,528.14,312.45,30.1,499.45,688.93
7410,Konawe Utara,2013,2262.46,2.56,568.41,338.63,31.6,544.15,777.11
7410,Konawe Utara,2014,2435.08,93.31,424.07,367.11,36.04,653.61,860.94
7410,Konawe Utara,2015,2703.27,75.6,534.39,398.94,37.76,711.25,945.33
7410,Konawe Utara,2016,2959.43,75.77,615.25,424.72,39.51,766.38,1037.78
7410,Konawe Utara,2017,3263.49,139.92,597.72,456.08,44.43,871.2,1154.15
7410,Konawe Utara,2018,3591.8,25.6,777.32,504.5,49.01,965.85,1269.51
7410,Konawe Utara,2019,3926.03,28.17,860.4,541.61,54.56,1047.7,1393.59
7410,Konawe Utara,2020,3966.23,1.08,917.19,529.9,56.37,1044.83,1416.86
7410,Konawe Utara,2021,4262.56,1.1,1012.87,560.98,57.15,1144.06,1486.39
7410,Konawe Utara,2022,4799.25,1.53,1266.43,562.78,63.52,1263.92,1641.06
7410,Konawe Utara,2023,5259.79,110.78,1300.89,602.46,71.02,1373.75,1800.89
7410,Konawe Utara,2024,5707.11,-15.78,1665.66,631.69,78.57,1432.89,1914.1
7411,Kolaka Timur,2012,4065.16,164.01,0.0,346.06,48.68,2090.97,2022.69
7412,Konawe Kepulauan,2022,941.97,8.87,-236.72,557.57,10.73,545.95,847.57
7413,Muna Barat,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7413,Muna Barat,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7413,Muna Barat,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7413,Muna Barat,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7413,Muna Barat,2014,1551.5,16.1,-865.48,271.3,21.24,709.52,1398.82
7413,Muna Barat,2015,1756.36,13.8,-906.36,299.29,21.6,800.08,1527.96
7413,Muna Barat,2016,1967.48,10.69,-931.37,324.66,23.41,864.85,1675.25
7413,Muna Barat,2017,2141.05,16.72,-1099.21,357.29,26.49,978.56,1861.2
7413,Muna Barat,2018,2358.29,24.56,-1243.05,393.63,29.13,1093.83,2060.2
7413,Muna Barat,2019,2589.01,20.88,-1320.31,425.04,32.8,1192.02,2238.58
7413,Muna Barat,2020,2618.03,29.24,-1297.19,405.14,32.63,1179.02,2269.2
7413,Muna Barat,2021,2789.51,45.97,-1404.14,432.9,33.47,1293.62,2387.7
7413,Muna Barat,2022,3070.0,48.54,-1460.54,453.69,36.84,1382.15,2609.33
7413,Muna Barat,2023,3386.99,133.94,-1708.42,504.72,41.89,1548.05,2866.8
7413,Muna Barat,2024,3541.18,-20.37,-1610.43,545.88,49.16,1528.31,3048.63
7414,Buton Tengah,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7414,Buton Tengah,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7414,Buton Tengah,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7414,Buton Tengah,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7414,Buton Tengah,2014,1483.53,10.66,-271.39,210.78,18.72,584.6,930.16
7414,Buton Tengah,2015,1593.27,6.8,-308.25,235.17,18.91,631.32,1009.33
7414,Buton Tengah,2016,1799.69,4.83,-265.03,252.35,20.39,692.34,1094.81
7414,Buton Tengah,2017,1975.53,6.38,-339.9,281.66,23.04,791.15,1213.2
7414,Buton Tengah,2018,2169.78,0.74,-377.72,312.3,25.73,875.39,1333.34
7414,Buton Tengah,2019,2337.24,0.91,-424.24,335.52,28.74,951.45,1444.87
7414,Buton Tengah,2020,2428.67,0.96,-326.08,320.48,27.55,942.36,1463.4
7414,Buton Tengah,2021,2536.1,0.97,-371.24,332.95,28.7,1036.59,1508.14
7414,Buton Tengah,2022,2794.15,1.07,-303.34,343.02,31.28,1102.45,1619.67
7414,Buton Tengah,2023,3025.96,112.51,-509.72,386.82,35.07,1204.49,1796.78
7414,Buton Tengah,2024,3170.06,-59.12,-323.56,410.14,39.09,1195.55,1907.97
7415,Buton Selatan,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7415,Buton Selatan,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7415,Buton Selatan,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7415,Buton Selatan,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7415,Buton Selatan,2014,1822.72,12.52,-239.7,249.6,22.05,683.36,1094.89
7415,Buton Selatan,2015,1995.44,8.27,-240.12,276.63,22.3,737.65,1190.7
7415,Buton Selatan,2016,2235.73,5.88,-195.97,300.97,24.93,809.17,1290.74
7415,Buton Selatan,2017,2464.27,8.84,-247.47,324.33,28.13,922.51,1427.93
7415,Buton Selatan,2018,2693.69,0.95,-285.63,359.36,31.48,1024.92,1562.61
7415,Buton Selatan,2019,2905.03,1.18,-314.07,394.15,35.02,1117.04,1671.71
7415,Buton Selatan,2020,2874.73,1.27,-345.42,389.84,32.96,1104.33,1691.75
7415,Buton Selatan,2021,2993.97,1.33,-380.87,405.69,34.39,1201.79,1731.65
7415,Buton Selatan,2022,3314.1,1.35,-291.11,405.47,37.51,1278.27,1882.61
7415,Buton Selatan,2023,3593.17,96.57,-414.01,434.59,41.5,1362.0,2072.51
7415,Buton Selatan,2024,3826.6,22.02,-385.83,474.93,49.92,1414.34,2251.23
7471,Kota Kendari,2021,11787.01,-93.08,-3493.05,5364.21,173.51,11467.35,9317.31
7472,Kota Baubau,2010,3285.32,30.73,-966.75,531.03,48.18,1657.69,1984.44
7472,Kota Baubau,2011,3735.19,42.85,-1010.32,661.16,52.0,1767.49,2222.01
7472,Kota Baubau,2012,4234.72,37.82,-978.89,686.58,54.63,1862.52,2572.07
7472,Kota Baubau,2013,4721.04,78.61,-1116.43,750.69,57.29,2016.25,2934.63
7472,Kota Baubau,2014,5324.2,95.09,-1324.49,810.49,65.92,2405.34,3271.85
7472,Kota Baubau,2015,6015.52,92.35,-1311.24,908.13,66.03,2663.6,3596.66
7472,Kota Baubau,2016,6776.55,76.24,-1222.89,998.56,71.78,2913.28,3939.59
7472,Kota Baubau,2017,7507.92,256.2,-1637.64,1107.33,81.84,3310.65,4389.53
7472,Kota Baubau,2018,8251.06,166.2,-1748.04,1228.63,91.15,3682.33,4830.79
7472,Kota Baubau,2019,9037.83,174.6,-1959.05,1359.47,104.76,4118.44,5239.62
7472,Kota Baubau,2020,9075.85,170.39,-1986.01,1342.35,100.57,4110.23,5338.32
7472,Kota Baubau,2021,9627.57,475.83,-2428.81,1396.31,104.24,4522.91,5557.09
7472,Kota Baubau,2022,10711.39,493.8,-2262.45,1441.44,111.84,4872.51,6054.25
7472,Kota Baubau,2023,11521.84,476.74,-2631.48,1625.3,124.98,5176.59,6749.71
7472,Kota Baubau,2024,12204.79,23.26,-2397.76,1760.15,137.79,5391.84,7289.52
7501,Boalemo,2021,4534.41,114.37,-118.94,483.59,42.14,1326.57,2260.01
7502,Gorontalo,2010,4820.74,97.6,-1122.73,830.29,34.85,1859.44,3121.3
7502,Gorontalo,2011,5461.62,66.41,-1215.74,990.79,39.16,2082.22,3498.78
7502,Gorontalo,2012,6114.46,132.84,-1414.1,1109.23,43.23,2332.03,3911.24
7502,Gorontalo,2013,6938.56,98.91,-1438.48,1242.34,49.52,2618.51,4367.75
7502,Gorontalo,2014,7939.14,192.91,-1580.07,1350.78,60.37,3017.95,4897.2
7502,Gorontalo,2015,8983.34,127.69,-1654.31,1503.89,69.23,3382.88,5553.97
7502,Gorontalo,2016,9993.98,171.24,-1662.84,1614.38,77.92,3645.19,6148.08
7502,Gorontalo,2017,10884.66,196.79,-1773.95,1759.13,87.08,3848.61,6767.0
7502,Gorontalo,2018,11834.52,216.14,-1844.85,1883.55,96.84,4087.47,7395.38
7502,Gorontalo,2019,12880.84,227.48,-1864.15,2014.38,108.74,4308.31,8086.08
7502,Gorontalo,2020,13044.9,178.46,-1685.59,1892.66,109.0,4312.16,8238.21
7502,Gorontalo,2021,13713.96,155.65,-1690.02,1945.3,112.7,4548.99,8641.34
7502,Gorontalo,2022,14894.03,165.97,-1598.04,2005.8,121.9,4863.48,9334.92
7502,Gorontalo,2023,16089.63,179.23,-1685.02,2062.75,133.84,5268.84,10130.0
7502,Gorontalo,2024,17095.53,170.44,-1587.18,2125.39,150.64,5511.6,10724.64
7503,Pohuwato,2010,2535.3,69.05,37.01,434.65,13.19,534.2,1447.2
7503,Pohuwato,2011,2840.32,47.12,55.18,502.34,14.63,597.07,1623.99
7503,Pohuwato,2012,3193.44,94.32,38.17,554.34,16.09,669.99,1820.53
7503,Pohuwato,2013,3575.88,71.05,70.34,641.03,18.44,751.16,2023.87
7503,Pohuwato,2014,4063.82,138.2,27.92,721.21,22.29,860.52,2293.68
7503,Pohuwato,2015,4569.63,92.55,55.2,813.37,25.04,977.88,2605.58
7503,Pohuwato,2016,5118.66,123.36,140.58,867.85,27.94,1068.36,2890.58
7503,Pohuwato,2017,5576.61,142.2,126.95,937.77,31.01,1147.96,3190.73
7503,Pohuwato,2018,6083.53,154.98,212.49,988.3,34.33,1229.38,3464.05
7503,Pohuwato,2019,6621.89,161.58,313.57,1042.74,38.64,1298.73,3766.63
7503,Pohuwato,2020,6736.1,126.77,436.4,985.07,39.03,1309.73,3839.11
7503,Pohuwato,2021,7055.55,110.88,510.33,1037.41,40.03,1359.49,3997.41
7503,Pohuwato,2022,7539.74,117.19,620.0,1068.35,42.58,1449.27,4242.35
7503,Pohuwato,2023,8115.49,124.53,771.15,1103.88,45.1,1543.65,4527.17
7503,Pohuwato,2024,8579.42,120.59,901.99,1144.53,49.85,1591.41,4771.06
7504,Bone Bolango,2010,1719.66,58.03,-458.04,497.9,9.91,502.46,1109.41
7504,Bone Bolango,2011,1939.08,38.64,-496.54,576.76,10.94,562.9,1246.38
7504,Bone Bolango,2012,2175.27,77.63,-593.42,666.96,11.97,636.16,1375.98
7504,Bone Bolango,2013,2424.75,58.86,-656.69,756.89,13.59,714.2,1537.91
7504,Bone Bolango,2014,2768.34,110.26,-720.93,823.77,16.28,812.63,1726.31
7504,Bone Bolango,2015,3137.91,77.14,-739.24,917.47,18.3,914.21,1950.03
7504,Bone Bolango,2016,3508.13,104.33,-757.2,1001.03,20.06,989.03,2150.87
7504,Bone Bolango,2017,3850.32,120.17,-834.36,1091.36,22.33,1075.45,2375.36
7504,Bone Bolango,2018,4201.16,132.64,-849.56,1152.06,24.72,1155.55,2585.75
7504,Bone Bolango,2019,4578.25,138.55,-828.45,1205.06,27.75,1216.47,2818.86
7504,Bone Bolango,2020,4648.78,108.51,-742.95,1139.27,27.92,1235.69,2880.34
7504,Bone Bolango,2021,4875.94,94.93,-768.54,1216.48,28.94,1295.98,3008.15
7504,Bone Bolango,2022,5280.23,100.92,-745.69,1287.69,31.74,1376.76,3228.82
7504,Bone Bolango,2023,5698.78,108.54,-761.01,1330.57,34.68,1479.25,3506.75
7504,Bone Bolango,2024,6049.22,109.54,-725.59,1389.27,37.73,1511.89,3726.38
7505,Gorontalo Utara,2010,1250.04,25.1,-276.72,314.17,17.62,406.66,763.21
7505,Gorontalo Utara,2011,1407.92,16.91,-328.74,376.77,19.52,458.25,865.21
7505,Gorontalo Utara,2012,1574.57,33.88,-374.43,407.95,21.64,517.54,967.99
7505,Gorontalo Utara,2013,1767.52,25.57,-413.94,454.46,25.13,587.83,1088.48
7505,Gorontalo Utara,2014,1990.13,49.62,-491.52,498.48,30.26,673.65,1229.63
7505,Gorontalo Utara,2015,2262.44,34.27,-517.29,556.4,34.04,759.9,1395.13
7505,Gorontalo Utara,2016,2561.09,46.48,-501.43,598.96,38.08,833.85,1545.16
7505,Gorontalo Utara,2017,2806.61,54.1,-528.25,641.41,42.57,894.38,1702.41
7505,Gorontalo Utara,2018,3079.62,59.65,-522.49,675.78,47.33,957.28,1862.07
7505,Gorontalo Utara,2019,3369.05,62.39,-504.03,710.43,53.09,1009.77,2037.39
7505,Gorontalo Utara,2020,3429.39,49.28,-446.28,675.98,52.91,1020.39,2077.11
7505,Gorontalo Utara,2021,3592.42,45.89,-457.02,701.2,54.91,1068.68,2178.77
7505,Gorontalo Utara,2022,3856.32,47.99,-450.04,722.09,59.58,1144.03,2332.67
7505,Gorontalo Utara,2023,4146.95,50.69,-437.1,745.79,64.83,1221.81,2500.92
7505,Gorontalo Utara,2024,4414.26,47.74,-390.71,773.58,71.49,1259.92,2652.23
7571,Kota Gorontalo,2021,7096.84,72.74,-2533.87,2858.44,38.56,2681.32,4630.64
7601,Majene,2021,2337.55,-60.43,-405.85,1046.5,27.52,1031.37,3335.39
7602,Polewali Mandar,2010,4939.26,122.07,-370.58,626.51,28.18,1148.67,3384.4
7602,Polewali Mandar,2011,5725.01,158.49,-396.73,768.58,30.72,1392.75,3771.2
7602,Polewali Mandar,2012,6450.85,123.6,-361.88,914.4,33.77,1625.61,4115.34
7602,Polewali Mandar,2013,7161.04,-8.59,-285.99,999.44,39.09,1856.47,4560.61
7602,Polewali Mandar,2014,8235.0,148.44,-223.19,1104.6,46.25,2166.65,4992.25
7602,Polewali Mandar,2015,9372.15,168.31,-236.51,1261.28,47.88,2449.68,5681.51
7602,Polewali Mandar,2016,10314.87,259.69,-329.65,1329.02,53.54,2757.68,6244.57
7602,Polewali Mandar,2017,11334.56,272.1,-346.22,1512.63,59.47,3063.71,6772.87
7602,Polewali Mandar,2018,12442.69,349.5,-321.24,1694.44,65.16,3303.99,7350.85
7602,Polewali Mandar,2019,13369.86,434.69,-150.91,1731.1,72.96,3541.99,7740.02
7602,Polewali Mandar,2020,13272.65,80.58,-3.59,1672.28,72.08,3298.68,8152.62
7602,Polewali Mandar,2021,13812.49,341.59,-534.23,1630.15,73.92,3537.99,8763.07
7602,Polewali Mandar,2022,14844.36,383.02,-451.92,1741.93,81.07,3711.7,9378.56
7602,Polewali Mandar,2023,15999.66,393.08,-121.36,1840.38,91.43,3945.92,9850.22
7602,Polewali Mandar,2024,17770.78,219.36,659.65,2024.9,109.21,4233.06,10524.61
7603,Mamasa,2010,1307.27,24.15,-381.82,442.13,21.78,267.34,933.69
7603,Mamasa,2011,1472.93,58.48,-469.69,502.33,24.32,317.78,1039.72
7603,Mamasa,2012,1623.38,47.19,-526.13,572.91,26.8,380.22,1122.39
7603,Mamasa,2013,1757.57,-29.54,-531.07,627.0,31.81,419.72,1239.66
7603,Mamasa,2014,1932.28,-75.53,-530.62,667.09,36.69,501.95,1332.7
7603,Mamasa,2015,2127.29,24.47,-788.68,763.67,38.01,597.94,1491.88
7603,Mamasa,2016,2333.18,45.68,-900.55,808.84,42.16,682.42,1654.64
7603,Mamasa,2017,2533.79,-52.79,-905.75,900.58,46.16,749.54,1796.05
7603,Mamasa,2018,2763.51,69.93,-1066.15,957.65,49.93,809.82,1942.34
7603,Mamasa,2019,2977.77,-72.6,-898.01,964.37,55.09,872.63,2056.3
7603,Mamasa,2020,2991.98,-96.17,-775.04,859.7,53.9,799.75,2149.85
7603,Mamasa,2021,3126.92,-103.49,-828.11,811.96,55.49,905.49,2285.57
7603,Mamasa,2022,3289.82,-55.93,-922.54,819.98,60.19,946.46,2441.67
7603,Mamasa,2023,3490.52,89.77,-969.86,773.29,68.4,986.08,2542.84
7603,Mamasa,2024,3771.84,-10.49,-856.03,828.19,83.3,1046.21,2680.65
7604,Mamuju,2010,4164.03,60.09,-895.97,1121.7,32.53,1291.15,2554.53
7604,Mamuju,2011,4942.42,-38.81,-687.39,1281.84,37.13,1481.83,2867.83
7604,Mamuju,2012,5607.58,125.28,-845.92,1475.94,40.61,1690.71,3120.96
7604,Mamuju,2013,6321.79,118.17,-861.49,1623.77,46.58,1894.05,3500.71
7604,Mamuju,2014,7326.94,75.44,-800.36,1878.8,56.21,2305.63,3811.22
7604,Mamuju,2015,8216.06,-73.08,-975.78,2234.87,59.36,2612.15,4358.55
7604,Mamuju,2016,9090.27,-132.58,-1107.12,2574.78,65.34,2940.26,4749.59
7604,Mamuju,2017,10027.45,-183.33,-863.87,2656.06,72.43,3222.3,5123.86
7604,Mamuju,2018,10999.83,323.26,-1291.32,2925.56,77.06,3463.12,5502.14
7604,Mamuju,2019,11721.69,355.21,-1102.52,2912.16,85.39,3718.26,5753.19
7604,Mamuju,2020,11700.06,-124.95,-320.62,2768.22,78.76,3438.13,5860.51
7604,Mamuju,2021,12421.12,-302.19,-463.56,3045.29,84.92,3857.19,6199.46
7604,Mamuju,2022,13385.01,-49.21,-618.92,3232.73,95.16,4061.71,6663.54
7604,Mamuju,2023,14401.92,511.73,-1135.66,3437.05,113.04,4400.7,7075.06
7604,Mamuju,2024,16024.07,372.89,-555.95,3805.67,137.69,4759.66,7504.11
7605,Mamuju Utara,2010,3411.87,-19.59,651.27,343.42,19.72,1095.54,1321.51
7605,Mamuju Utara,2011,4155.76,125.31,813.9,414.06,22.02,1301.96,1478.52
7605,Mamuju Utara,2012,4741.06,74.8,1060.71,433.58,24.32,1545.78,1601.88
7605,Mamuju Utara,2013,5329.82,73.91,1138.59,488.01,27.84,1843.57,1757.9
7605,Mamuju Utara,2014,6735.55,74.01,2015.11,561.46,32.7,2159.37,1892.9
7605,Mamuju Utara,2015,7570.78,-76.87,2507.52,570.76,35.0,2395.36,2139.01
7605,Mamuju Utara,2016,8043.93,-200.14,2333.48,727.69,38.07,2800.57,2344.25
7605,Mamuju Utara,2017,8812.82,66.94,2383.96,730.23,40.99,3098.54,2492.15
